x[pix],y[pix],z[pix],intensity,frame,sigma
627.1100649163681,790.0714510161564,0.0000000000000,302.4414672851563,1,12.2947759628296
1396.1559637081214,18.9326119574040,0.0000000000000,865.9962768554688,1,0.4617287516594
1290.2831820088400,1080.1198554445841,0.0000000000000,1710.5045166015625,1,3.0413241386414
1186.7784504170525,239.6033503133070,0.0000000000000,1856.0777587890625,1,2.7335088253021
944.7293522131768,1413.8381900010138,0.0000000000000,1530.0791015625000,1,2.3912405967712
289.6553227680919,613.1504381009362,0.0000000000000,733.5459594726563,1,5.8968186378479
460.3991831626869,625.9712866467185,0.0000000000000,1773.4335937500000,1,6.5113883018494
1010.9111045963346,1177.0063537903839,0.0000000000000,1721.4910888671875,1,3.6921389102936
1178.1601375480454,67.9771509986037,0.0000000000000,618.6132202148438,1,4.3296890258789
576.9544107736452,356.0065734269517,0.0000000000000,870.0857543945313,1,28.4883193969727
1160.0164811754619,641.7582362881066,0.0000000000000,786.2208862304688,1,21.2637367248535
169.6430603985974,70.7857212008780,0.0000000000000,1529.1635742187500,1,2.8007116317749
723.0208168473106,398.3793492984242,0.0000000000000,1317.6702880859375,1,1.7901375293732
369.7192517619142,476.1885996925762,0.0000000000000,426.2855834960938,1,9.5033493041992
1493.1846520958304,403.1100848324493,0.0000000000000,1098.6083984375000,1,6.9126038551331
744.0267769665978,998.8524377307332,0.0000000000000,1824.4605712890625,1,12.0588798522949
1020.1181257852187,1469.8932791401533,0.0000000000000,2206.6743164062500,1,10.5638990402222
1103.1392026490100,300.3921379730427,0.0000000000000,2016.6661376953125,1,10.3123245239258
176.4017884674741,221.1077434299616,0.0000000000000,809.7811889648438,1,14.1729755401611
83.5643390847103,1479.6145336606544,0.0000000000000,1483.0195312500000,1,10.9165143966675
1244.4448061976270,689.1463837844126,0.0000000000000,2140.3271484375000,1,22.4280490875244
1370.9940403372887,1354.6426879631974,0.0000000000000,1632.6212158203125,1,25.2445278167725
764.0652349451850,1297.8013017570211,0.0000000000000,1278.0572509765625,1,2.9139368534088
1299.4067010455285,75.2598843784672,0.0000000000000,1430.4665527343750,1,6.8589596748352
720.3794330492219,711.1097554253029,0.0000000000000,338.6364440917969,1,10.3012371063232
390.0225690071673,66.5887798744594,0.0000000000000,622.5195922851563,1,4.1981220245361
1468.1436186117719,197.0532878771479,0.0000000000000,432.0841064453125,1,13.9732666015625
1429.2176190625057,1305.1613701816652,0.0000000000000,960.1153564453125,1,57.6047134399414
494.2683466699241,410.4954825078717,0.0000000000000,684.4721679687500,1,1.8694486618042
486.3495349590149,1306.4125395437650,0.0000000000000,1050.2060546875000,1,10.5801486968994
533.6629858387253,777.1098052361729,0.0000000000000,1944.7645263671875,1,2.7098813056946
1216.9511012770595,764.3791632478960,0.0000000000000,460.7715148925781,1,23.3320674896240
380.5315079222115,662.3101480530790,0.0000000000000,789.6389770507813,1,28.9336833953857
871.0047476226224,150.3938650019547,0.0000000000000,745.0819702148438,1,20.8887901306152
1136.5213037295532,1123.0728353985671,0.0000000000000,1332.7463378906250,1,0.2207970917225
312.8472368023460,525.8609519936531,0.0000000000000,1367.1712646484375,1,13.5324563980103
291.8234074286258,635.7307836886257,0.0000000000000,1394.0274658203125,1,36.6609039306641
1366.5795780844130,1410.5879167829305,0.0000000000000,1355.8793945312500,1,4.3209533691406
726.8599033309556,1118.4413808832328,0.0000000000000,1045.3231201171875,1,23.6575622558594
983.4534524045181,1074.3441810216364,0.0000000000000,1145.5457763671875,1,27.1827659606934
722.2133680212092,500.1706085654381,0.0000000000000,658.4093627929688,1,2.0453402996063
250.2896365956749,752.5395774983252,0.0000000000000,1721.2469482421875,1,19.7881145477295
1132.0906589599008,83.5620108293611,0.0000000000000,1602.5909423828125,1,13.6097974777222
1123.1278701076956,809.0715684407332,0.0000000000000,2126.8991699218750,1,23.7435131072998
1331.1684235974183,1149.7721139315349,0.0000000000000,915.0090332031250,1,15.8927202224731
346.7342133195299,354.8818775596061,0.0000000000000,1868.9566650390625,1,4.5474820137024
819.3183387246903,933.3443996268978,0.0000000000000,848.1124267578125,1,17.5924415588379
649.4009848354252,136.4395106811913,0.0000000000000,2000.3692626953125,1,3.4351842403412
1131.9581303126886,1414.5077887427174,0.0000000000000,437.2722473144531,1,8.2036695480347
1259.1895757158215,146.4253202290991,0.0000000000000,1956.4836425781250,1,26.8225307464600
818.5162404500433,1036.7953625494026,0.0000000000000,376.6625061035156,1,23.1514911651611
869.1505985902484,537.6849136550069,0.0000000000000,779.2626953125000,1,22.8330516815186
1451.9085964089484,239.2223195205021,0.0000000000000,1791.3785400390625,1,19.1084423065186
558.0385912327079,176.2552334283655,0.0000000000000,1465.6849365234375,1,6.2387423515320
802.7291546054755,275.9096600840640,0.0000000000000,1200.7232666015625,1,6.7288742065430
386.6038710517390,54.5572104089490,0.0000000000000,2052.6779785156250,1,24.1345729827881
742.8262127268590,926.6313382290949,0.0000000000000,1332.8684082031250,1,22.6378097534180
1347.5299821956310,105.0828622048502,0.0000000000000,963.8996582031250,1,12.8824844360352
823.3100210524642,276.9954863600887,0.0000000000000,1717.1574707031250,1,4.1543984413147
739.8678956403131,757.3795521723996,0.0000000000000,1333.5399169921875,1,5.0626096725464
62.3145139298357,674.7646266055849,0.0000000000000,1743.5255126953125,1,2.9893617630005
659.9546448075606,13.3639712616999,0.0000000000000,2037.9071044921875,1,7.0218100547791
893.2587922110632,954.3716116324514,0.0000000000000,1318.4637451171875,1,12.6546220779419
506.6715239001217,705.5957662391017,0.0000000000000,1836.1186523437500,1,39.0201072692871
1426.9766978112618,489.0041703867542,0.0000000000000,1653.4958496093750,1,8.4598941802979
213.8760555932210,663.0370345571571,0.0000000000000,1745.8448486328125,1,21.8387107849121
372.5248019749311,186.8293528881097,0.0000000000000,869.1091308593750,1,2.9217638969421
611.6427921633575,409.9344367438336,0.0000000000000,2195.6877441406250,1,9.6004486083984
1010.9759207380107,1236.3132250265014,0.0000000000000,434.5866394042969,1,13.1563882827759
1133.0839460540806,261.2499165007425,0.0000000000000,1139.3811035156250,1,40.7570304870605
868.8593583198050,36.9083405251718,0.0000000000000,1528.9804687500000,1,15.1206769943237
179.8454588318807,1067.2073863955338,0.0000000000000,1542.7137451171875,1,23.0327739715576
545.1257338481038,1198.7416452581290,0.0000000000000,870.8792114257813,1,11.8479957580566
1023.4230564708173,1461.0264213226894,0.0000000000000,1027.3171386718750,1,5.1486797332764
636.4308651549341,854.4898401487163,0.0000000000000,387.8933105468750,1,0.0251830238849
1315.4586246386070,578.4671761443759,0.0000000000000,1057.6524658203125,1,50.7059745788574
1155.2572844527028,256.2754188139408,0.0000000000000,1070.2871093750000,1,13.7243165969849
421.2107541435283,418.6465796175568,0.0000000000000,1137.6109619140625,1,14.2163095474243
590.3847270411945,803.0083974363760,0.0000000000000,1106.9094238281250,1,4.2848672866821
1218.2492079149936,1072.0745378652741,0.0000000000000,2223.4594726562500,1,1.1725010871887
572.6259963627493,1027.9141688492555,0.0000000000000,2186.6542968750000,1,7.4116024971008
411.7325670704286,764.5830719716021,0.0000000000000,2201.5473632812500,1,38.8824768066406
1168.9101005537163,851.4564718643704,0.0000000000000,1915.2836914062500,1,5.6463813781738
1441.7304296925670,838.9551029421389,0.0000000000000,2083.5627441406250,1,8.6988582611084
1262.4792204437897,532.4406976299692,0.0000000000000,895.1109619140625,1,6.2110910415649
1415.9931245582247,896.3550963094167,0.0000000000000,1775.8751220703125,1,10.6012363433838
1470.7123239025841,981.4381859092179,0.0000000000000,393.2035217285156,1,56.5434379577637
652.6517861410598,247.6674138888534,0.0000000000000,2144.4775390625000,1,5.5532894134521
1177.2704493720530,1355.7320940081361,0.0000000000000,935.1511840820313,1,4.2897133827209
1254.8176126559283,740.7312061916303,0.0000000000000,866.6066284179688,1,20.6772842407227
818.1068812162308,625.5707630660966,0.0000000000000,1851.9272460937500,1,14.4339923858643
1112.8296345409046,257.9567831260094,0.0000000000000,485.3694458007813,1,1.2437865734100
80.3476649808345,725.8720957510898,0.0000000000000,1030.7962646484375,1,9.4688444137573
1000.0059512330162,416.3112857894995,0.0000000000000,1415.5125732421875,1,5.0281224250793
745.1213407447085,547.6407660604007,0.0000000000000,1123.7556152343750,1,15.1751737594604
1329.5333623174140,784.3883872619506,0.0000000000000,1637.5041503906250,1,16.0555725097656
149.2493077833601,1167.6423894190366,0.0000000000000,1503.8941650390625,1,14.8817377090454
73.9525541796549,1319.9140916254714,0.0000000000000,1711.9693603515625,1,13.7080564498901
757.9903050469201,1394.5691909311854,0.0000000000000,575.2769775390625,1,8.7071552276611
678.3342216771546,684.3415389685680,0.0000000000000,1794.9187011718750,1,7.2502479553223
1099.6319046819719,306.2963478996009,0.0000000000000,890.1669311523438,1,7.8825311660767
1328.6677406928977,288.5834883159548,0.0000000000000,1794.3083496093750,1,17.4517726898193
264.9680350537890,164.9616421050455,0.0000000000000,2155.5253906250000,1,64.7847976684570
525.3274082029069,1273.3134004465219,0.0000000000000,1920.4107666015625,1,8.6709184646606
582.7839396263626,1479.3915977716811,0.0000000000000,872.2830810546875,1,1.0749818086624
634.1145337990675,906.0531696417975,0.0000000000000,1900.6958007812500,1,9.0521821975708
1362.0834020518730,1441.7135545690060,0.0000000000000,2291.2717285156250,1,7.8002724647522
2.6627907201066,604.8414715821917,0.0000000000000,308.4230957031250,1,12.4636850357056
701.4924373880491,7.1267022035946,0.0000000000000,841.5204467773438,1,16.8232822418213
1234.4473267894223,1448.1387134402410,0.0000000000000,2034.1228027343750,1,48.6722640991211
859.9534427037721,445.9640498331926,0.0000000000000,1443.4675292968750,1,3.7370667457581
1489.0683607200031,640.5696525301788,0.0000000000000,1167.2139892578125,1,16.7225914001465
262.7956927068095,302.7880524081182,0.0000000000000,400.9552307128906,1,6.7774868011475
93.8111126244969,353.1754090719639,0.0000000000000,1702.6307373046875,1,10.4392080307007
93.4166824835058,461.9161709123065,0.0000000000000,1135.5968017578125,1,41.4870452880859
1328.8282338461506,1477.4616108731618,0.0000000000000,782.8638305664063,1,8.1072607040405
922.1740477012571,333.8163272534719,0.0000000000000,1122.5349121093750,1,26.2333126068115
1208.7255317940242,893.9229344298161,0.0000000000000,1898.4373779296875,1,22.2341804504395
1447.6764400040702,401.1703589005625,0.0000000000000,2267.2231445312500,1,10.9776000976563
1054.7271686243068,28.7400597372563,0.0000000000000,1828.6721191406250,1,24.0604934692383
495.6383914868113,1251.4974091401903,0.0000000000000,1870.6656494140625,1,16.6276454925537
537.6084457253991,1409.7834474763124,0.0000000000000,377.0897521972656,1,9.5198059082031
578.9860570519535,1479.6640746873868,0.0000000000000,1525.5623779296875,1,20.6297416687012
88.0528780164467,880.3861503139734,0.0000000000000,1380.4163818359375,1,18.1238708496094
250.4471261787365,937.0657737011949,0.0000000000000,1004.3062133789063,1,10.9928979873657
823.7764422475751,203.3877818277289,0.0000000000000,300.6103820800781,1,1.4377037286758
1332.8267143030350,389.6342330256932,0.0000000000000,1707.0864257812500,1,45.4351234436035
59.8380265116196,1282.6229728056180,0.0000000000000,1202.2492675781250,1,0.0833002179861
533.0082689701158,405.5383823904776,0.0000000000000,1771.2973632812500,1,11.2161436080933
544.4546231430628,908.6678394090686,0.0000000000000,1305.8289794921875,1,7.1249742507935
1136.9375445301191,1187.4073765604501,0.0000000000000,761.5009155273438,1,2.4914734363556
1312.8728385507284,742.1917539484101,0.0000000000000,1864.0736083984375,1,5.1745657920837
1189.9572861776696,1383.9192453542921,0.0000000000000,2205.5146484375000,1,13.6414318084717
1465.2286243721499,1109.6000795838804,0.0000000000000,1061.4367675781250,1,32.8060302734375
18.8176092788908,1280.7605075271103,0.0000000000000,1371.2607421875000,1,26.8757972717285
207.5101398192606,852.8509423958086,0.0000000000000,1252.9709472656250,1,17.1768131256104
697.8964096930137,727.2256130020346,0.0000000000000,1841.1848144531250,1,8.0241146087646
164.6088167750073,895.4194098185702,0.0000000000000,375.5638427734375,1,31.9366168975830
1145.0581877539742,309.0814412795257,0.0000000000000,1878.4173583984375,1,0.4221166670322
493.5167458466420,130.1354876971293,0.0000000000000,1043.0036621093750,1,6.8689723014832
1049.5323214459045,905.5508856428161,0.0000000000000,556.1113281250000,1,20.5645141601563
1217.7616218415851,1049.1834526212126,0.0000000000000,1916.8706054687500,1,6.9906263351440
726.2478426733343,553.2279135168725,0.0000000000000,371.8405761718750,1,13.1047220230103
543.7377134224789,170.8087880694205,0.0000000000000,1683.1599121093750,1,3.1693675518036
1470.5173595024937,321.4970442508873,0.0000000000000,1855.8946533203125,1,1.1509377956390
91.9694392954513,770.0750891691382,0.0000000000000,1611.0141601562500,1,18.0326747894287
426.0815913517793,833.2646119346242,0.0000000000000,747.3403320312500,1,6.3048372268677
568.6835998163823,458.9879461032420,0.0000000000000,1468.0654296875000,1,20.6278285980225
1360.3494691560581,1077.0579911073803,0.0000000000000,1912.1097412109375,1,10.2306346893311
1166.5229011129552,305.5684096206481,0.0000000000000,776.0277099609375,1,1.9993849992752
162.5764536834827,1191.5875539790864,0.0000000000000,551.9608154296875,1,37.7637290954590
86.6240300577006,352.8836334938071,0.0000000000000,2253.1235351562500,1,4.1783299446106
